player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8476974,Thomas,Di Pauli,4/29/1994,Caldaro,ITA,NA,1994,4
8476851,Alex,Galchenyuk,2/12/1994,Milwaukee,USA,Wisconsin,1994,2
8480946,Dominik,Kahun,7/2/1995,Plana,CZE,NA,1995,7
8478043,Sam,Lafferty,3/6/1995,Hollidaysburg,USA,Pennsylvania,1995,3
8478542,Evan,Rodrigues,7/28/1993,Toronto,CAN,Ontario,1993,7
8475722,Jason,Zucker,1/16/1992,Newport Beach,USA,California,1992,1
8470604,Jeff,Carter,1/1/1985,London,CAN,Ontario,1985,1
8477680,Josh,Currie,10/29/1992,Charlottetown,CAN,Prince Edward Island,1992,10
8477919,Frederick,Gaudreau,5/1/1993,Bromont,CAN,Quebec,1993,5
8476873,Mark,Jankowski,9/13/1994,Hamilton,CAN,Ontario,1994,9
8477953,Kasperi,Kapanen,7/23/1996,Kuopio,FIN,NA,1996,7
8482055,Drew,O'Connor,6/9/1998,Chatham,USA,New Jersey,1998,6
8474098,Colton,Sceviour,4/20/1989,Red Deer,CAN,Alberta,1989,4
8482241,Radim,Zohorna,4/29/1996,Havlickuv,CZE,NA,1996,4
8476879,Cody,Ceci,12/21/1993,Ottawa,CAN,Ontario,1993,12
8477814,Kevin,Czuczman,1/9/1991,Port Elgin,CAN,Ontario,1991,1
8478017,Mark,Friedman,12/25/1995,Toronto,CAN,Ontario,1995,12
8480058,Pierre-Olivier,Joseph,7/1/1999,Laval,CAN,Quebec,1999,7
8476875,Mike,Matheson,2/27/1994,Pointe-Claire,CAN,Quebec,1994,2
8474134,Yannick,Weber,9/23/1988,Morges,CHE,NA,1988,9
8476509,Maxime,Lagace,1/12/1993,Saint-Augustin,CAN,Quebec,1993,1
8479512,Kasper,Bjorkqvist,7/10/1997,Espoo,FIN,NA,1997,7
8480842,Filip,Hallander,6/29/2000,Sundsvall,SWE,NA,2000,6
8476934,Brock,McGinn,2/2/1994,Fergus,CAN,Ontario,1994,2
8481703,Valtteri,Puustinen,6/4/1999,Kuopio,FIN,NA,1999,6
8476483,Rickard,Rakell,5/5/1993,Sundbyberg,SWE,NA,1993,5
8479465,Drake,Caggiula,6/20/1994,Pickering,CAN,Ontario,1994,6
8480836,Jonathan,Gruden,5/4/2000,Rochester Hills,USA,Michigan,2000,5
8479423,Alex,Nylander,3/2/1998,Calgary,CAN,Alberta,1998,3
8480068,Ryan,Poehling,1/3/1999,Lakeville,USA,Minnesota,1999,1
8481591,Sam,Poulin,2/25/2001,Blainville,CAN,Quebec,2001,2
8474682,Dustin,Tokarski,9/16/1989,Watson,CAN,Saskatchewan,1989,9
8474189,Lars,Eller,5/8/1989,Rodovre,DNK,NA,1989,5
8481206,John,Ludvig,8/2/2000,Liberec,CZE,NA,2000,8
8478854,Ryan,Shea,2/11/1997,Milton,USA,Massachusetts,1997,2
8445437,Tim,Bergland,1/11/1965,Crookston,USA,Minnesota,1965,1
8445672,Brian,Bradley,1/21/1965,Kitchener,CAN,Ontario,1965,1
8446226,Adam,Creighton,6/2/1965,Burlington,CAN,Ontario,1965,6
8456117,Stan,Drulia,1/5/1968,Elmira,USA,New York,1968,1
8449677,Michel,Mongeau,2/9/1965,Montréal,CAN,Quebec,1965,2
8450071,Keith,Osborne,4/2/1969,Toronto,CAN,Ontario,1969,4
8457883,Jason,Ruff,1/27/1970,Kelowna,CAN,British Columbia,1970,1
8451291,Anatoli,Semenov,3/5/1962,Moscow,RUS,NA,1962,3
8451381,Martin,Simard,1/25/1966,Montréal,CAN,Quebec,1966,1
8451987,John,Tucker,9/29/1964,Windsor,CAN,Ontario,1964,9
8458938,Roman,Hamrlik,4/12/1974,Zlin,CZE,NA,1974,4
8450742,Joe,Reekie,2/22/1965,Victoria,CAN,British Columbia,1965,2
8458825,Shawn,Rivers,1/30/1971,Ottawa,CAN,Ontario,1971,1
8445438,Jean Claude,Bergeron,10/14/1968,Hauterive,CAN,Quebec,1968,10
8448207,Pat,Jablonski,6/20/1967,Toledo,USA,Ohio,1967,6
8448776,David,Littman,6/13/1967,Cranston,USA,Rhode Island,1967,6
8459425,Chris,Gratton,7/5/1975,Brantford,CAN,Ontario,1975,7
8458985,Brent,Gretzky,2/20/1972,Brantford,CAN,Ontario,1972,2
8451146,Denis,Savard,2/4/1961,Pointe Gatineau,CAN,Quebec,1961,2
8455843,Eric,Charron,1/14/1970,Verdun,CAN,Quebec,1970,1
8446501,Donald,Dufresne,4/10/1967,Rimouski,CAN,Quebec,1967,4
8450627,Daren,Puppa,3/23/1965,Kirkland Lake,CAN,Ontario,1965,3
8460628,Alexander,Selivanov,3/23/1971,Moscow,RUS,NA,1971,3
8450471,Adrian,Plavsic,1/13/1970,Montréal,CAN,Quebec,1970,1
8459206,Allan,Egeland,1/31/1973,Lethbridge,CAN,Alberta,1973,1
8459010,Aaron,Gavey,2/22/1974,Sudbury,CAN,Ontario,1974,2
8462036,Daymond,Langkow,9/27/1976,Edmonton,CAN,Alberta,1976,9
8458962,Drew,Bannister,4/9/1974,Belleville,CAN,Ontario,1974,4
8459081,Derek,Wilkinson,7/29/1974,LaSalle,CAN,Quebec,1974,7
8458964,Paul,Brousseau,9/18/1973,Pierrefonds,CAN,Quebec,1973,9
8459415,Brent,Peterson,7/20/1972,Calgary,CAN,Alberta,1972,7
8452366,Jay,Wells,5/18/1959,Paris,CAN,Ontario,1959,5
8460494,Jason,Bonsignore,4/15/1976,Rochester,USA,New York,1976,4
8456031,Louie,Debrusk,3/19/1971,Cambridge,CAN,Ontario,1971,3
8457785,Mikael,Renberg,5/5/1972,Pitea,SWE,NA,1972,5
8462434,Corey,Spring,5/31/1971,Cranbrook,CAN,British Columbia,1971,5
8459574,Darcy,Tucker,3/15/1975,Castor,CAN,Alberta,1975,3
8452240,Mick,Vukota,9/14/1966,Saskatoon,CAN,Saskatchewan,1966,9
8458543,Jassen,Cullimore,12/4/1972,Simcoe,CAN,Ontario,1972,12
8456149,Karl,Dykhuis,7/8/1972,Sept-Iles,CAN,Quebec,1972,7
8462059,Mike,Mcbain,1/12/1977,Kimberley,CAN,British Columbia,1977,1
8458956,David,Wilkie,5/30/1974,Ellensburg,USA,Washington,1974,5
8462247,Zac,Bierk,9/17/1976,Peterborough,CAN,Ontario,1976,9
8446829,Mark,Fitzpatrick,11/13/1968,Toronto,CAN,Ontario,1968,11
8465125,Xavier,Delisle,5/24/1977,Quebec City,CAN,Quebec,1977,5
8460654,Colin,Forbes,2/16/1976,New Westminster,CAN,British Columbia,1976,2
8467329,Vincent,Lecavalier,4/21/1980,Ile Bizard,CAN,Quebec,1980,4
8466242,Karel,Betik,10/28/1978,Ostrava,CZE,NA,1978,10
8462096,Sergey,Gusev,7/31/1975,Nizhny Tagil,RUS,NA,1975,7
8459038,Sami,Helenius,1/22/1974,Helsinki,FIN,NA,1974,1
8464969,Mario,Larocque,4/24/1978,Montréal,CAN,Quebec,1978,4
8451789,Petr,Svoboda,2/14/1966,Most,CZE,NA,1966,2
8466162,Ben,Clymer,4/11/1978,Bloom,USA,Minnesota,1978,4
8465020,Gordie,Dwyer,1/25/1978,Dalhousie,CAN,New Brunswick,1978,1
8466195,Matt,Elich,9/22/1978,Detroit,USA,Michigan,1978,9
8466198,Kyle,Freadrich,12/28/1978,Edmonton,CAN,Alberta,1978,12
8462071,Dwayne,Hay,2/11/1977,London,CAN,Ontario,1977,2
8460527,Ryan,Johnson,6/14/1976,Thunder Bay,CAN,Ontario,1976,6
8466109,Mike,Johnson,10/3/1974,Scarborough,CAN,Ontario,1974,10
8468160,Dale,Rominski,10/1/1975,Farmington Hills,USA,Michigan,1975,10
8459047,Jeff,Shevalier,3/14/1974,Mississauga,CAN,Ontario,1974,3
8464970,Jaroslav,Svejkovsky,10/1/1976,Tabor,CZE,NA,1976,10
8460763,Pavel,Torgaev,1/25/1966,Nizhny Novgorod,RUS,NA,1966,1
8458941,Todd,Warriner,1/3/1974,Blenheim,CAN,Ontario,1974,1
8468000,Kaspars,Astashenko,2/17/1975,Riga,LVA,NA,1975,2
8456576,Ian,Herbers,7/18/1967,Jasper,CAN,Alberta,1967,7
8464990,Marek,Posmyk,9/15/1978,Jihlava,CZE,NA,1978,9
8464981,Cory,Sarich,8/16/1978,Saskatoon,CAN,Saskatchewan,1978,8
8460516,Dan,Cloutier,4/22/1976,Mont-Laurier,CAN,Quebec,1976,4
8459523,Dieter,Kochan,5/11/1974,Saskatoon,CAN,Saskatchewan,1974,5
8467397,Dimitri,Afanasenkov,5/12/1980,Arkhangelsk,RUS,NA,1980,5
8467920,Sheldon,Keefe,9/17/1980,Brampton,CAN,Ontario,1980,9
8468561,Alexandre,Kharitonov,3/30/1976,Moscow,RUS,NA,1976,3
8466378,Martin,St. Louis,6/18/1975,Laval,CAN,Quebec,1975,6
8468743,Thomas,Ziegler,6/9/1978,Zurich,CHE,NA,1978,6
8459053,Adrian,Aucoin,7/3/1973,Ottawa,CAN,Ontario,1973,7
8467901,Kristian,Kudroc,5/21/1981,Michalovce,SVK,NA,1981,5
8460711,Craig,Millar,7/12/1976,Winnipeg,CAN,Manitoba,1976,7
8460520,Stan,Neckar,12/22/1975,České Budějovice,CZE,NA,1975,12
8467940,Evgeny,Konstantinov,3/29/1981,Kazan,RUS,NA,1981,3
8468488,Nikita,Alexeev,12/27/1981,Murmansk,RUS,NA,1981,12
8467557,Martin,Cibak,5/17/1980,Liptovský Mikuláš,SVK,NA,1980,5
8460509,Chris,Dingman,7/6/1976,Edmonton,CAN,Alberta,1976,7
8467961,Jimmie,Olvestad,2/16/1980,Stockholm,SWE,NA,1980,2
8459492,Vinny,Prospal,2/17/1975,České Budějovice,CZE,NA,1975,2
8460821,Gaetan,Royer,3/13/1976,Donnacona,CAN,Quebec,1976,3
8462633,Ryan,Tobler,5/13/1976,Calgary,CAN,Alberta,1976,5
8462085,Shane,Willis,6/13/1977,Edmonton,CAN,Alberta,1977,6
8458605,Juha,Ylonen,2/13/1972,Helsinki,FIN,NA,1972,2
8467345,Mathieu,Biron,4/29/1980,Lac-St-Charles,CAN,Quebec,1980,4
8469456,Alexander,Svitov,11/3/1982,Omsk,RUS,NA,1982,11
8451059,Darren,Rumble,1/23/1969,Barrie,CAN,Ontario,1969,1
8458943,Cory,Stillman,12/20/1973,Peterborough,CAN,Ontario,1973,12
8458542,Jim,Campbell,2/3/1973,Worcester,USA,Massachusetts,1973,2
8467373,Norman,Milley,2/14/1980,Toronto,CAN,Ontario,1980,2
8470076,Darren,Reid,5/8/1983,Lac La Biche,CAN,Alberta,1983,5
8470876,Nick,Tarnasky,11/25/1984,Rocky Mountain House,CAN,Alberta,1984,11
8468035,Timo,Helbling,7/21/1981,Basel,CHE,NA,1981,7
8470784,Doug,O'Brien,2/16/1984,St. John's,CAN,Newfoundland and Labrador,1984,2
8470085,Paul,Ranger,9/12/1984,Whitby,CAN,Ontario,1984,9
8470813,Gerald,Coleman,4/3/1985,Romeoville,USA,Illinois,1985,4
8468706,Brian,Eklund,5/24/1980,Braintree,USA,Massachusetts,1980,5
8471767,Blair,Jones,9/27/1986,Central Butte,CAN,Saskatchewan,1986,9
8467962,Kyle,Wanvig,1/29/1981,Calgary,CAN,Alberta,1981,1
8466147,Jason,Ward,1/16/1979,Chapleau,CAN,Ontario,1979,1
8462225,Filip,Kuba,12/29/1976,Ostrava,CZE,NA,1976,12
8470839,Shane,O'Brien,8/9/1983,Port Hope,CAN,Ontario,1983,8
8450824,Luke,Richardson,3/26/1969,Ottawa,CAN,Ontario,1969,3
8462055,Marc,Denis,8/1/1977,Montréal,CAN,Quebec,1977,8
8466303,Johan,Holmqvist,5/24/1978,Tolfta,SWE,NA,1978,5
8471403,Karri,Ramo,7/1/1986,Asikkala,FIN,NA,1986,7
8467831,Jeff,Halpern,5/3/1976,Washington,USA,District of Columbia,1976,5
8462081,Jan,Hlavac,9/20/1976,Prague,CZE,NA,1976,9
8471206,Junior,Lessard,5/26/1980,St. Joseph De Beauce,CAN,Quebec,1980,5
8467939,Dan,Jancevski,6/15/1981,Windsor,CAN,Ontario,1981,6
8471314,Mike,Lundin,9/24/1984,Burnsville,USA,Minnesota,1984,9
8470634,Matt,Smaby,10/14/1984,Minneapolis,USA,Minnesota,1984,10
8469608,Mike,Smith,3/22/1982,Kingston,CAN,Ontario,1982,3
8468626,David,Koci,5/12/1981,Prague,CZE,NA,1981,5
8469820,Zenon,Konopka,1/2/1981,Niagara on the Lake,CAN,Ontario,1981,1
8468523,Matt,Pettinger,10/22/1980,Edmonton,CAN,Alberta,1980,10
8469755,Brandon,Segal,7/12/1983,Richmond,CAN,British Columbia,1983,7
8471736,Radek,Smolenak,12/3/1986,Prague,CZE,NA,1986,12
8474564,Steven,Stamkos,2/7/1990,Markham,CAN,Ontario,1990,2
8473898,Paul,Szczechura,11/30/1985,Brantford,CAN,Ontario,1985,11
8468085,Radim,Vrbata,6/13/1981,Mlada Boleslav,CZE,NA,1981,6
8470192,Steve,Eminger,10/31/1983,Woodbridge,CAN,Ontario,1983,10
8456588,Jamie,Heward,3/30/1971,Regina,CAN,Saskatchewan,1971,3
8475073,Geoff,Kinrade,7/29/1985,Nelson,CAN,British Columbia,1985,7
8469477,Lukas,Krajicek,3/11/1983,Prostejov,CZE,NA,1983,3
8471704,Vladimir,Mihalik,1/29/1987,Presov,SVK,NA,1987,1
8471359,Janne,Niskala,9/22/1981,Vasteras,SWE,NA,1981,9
8469564,Richard,Petiot,8/20/1982,Daysland,CAN,Alberta,1982,8
8473433,Kevin,Quick,3/29/1988,Buffalo,USA,New York,1988,3
8473501,Ty,Wishart,5/19/1988,Belleville,CAN,Ontario,1988,5
8473474,Riku,Helenius,3/1/1988,Palkane,FIN,NA,1988,3
8448535,Olie,Kolzig,4/6/1970,Johannesburg,ZAF,NA,1970,4
8466292,Todd,Fedoruk,2/13/1979,Redwater,CAN,Alberta,1979,2
8465026,Mark,Parrish,2/2/1977,Bloomington,USA,Minnesota,1977,2
8473962,Teddy,Purcell,9/8/1985,St. John's,CAN,Newfoundland and Labrador,1985,9
8467338,Alex,Tanguay,11/21/1979,Ste-Justine,CAN,Quebec,1979,11
8475167,Victor,Hedman,12/18/1990,Ornskoldsvik,SWE,NA,1990,12
8471711,Scott,Jackson,2/5/1987,Salmon Arm,CAN,British Columbia,1987,2
8460503,Mattias,Ohlund,9/9/1976,Pitea,SWE,NA,1976,9
8467408,Matt,Walker,4/7/1980,Beaverlodge,CAN,Alberta,1980,4
8470176,Sean,Bergenheim,2/8/1984,Helsinki,FIN,NA,1984,2
8474085,Johan,Harju,5/15/1986,Övertorneå,SWE,NA,1986,5
8470615,Marc-Antoine,Pouliot,5/22/1985,Québec,CAN,Quebec,1985,5
8474095,Dana,Tyrell,4/23/1989,Airdrie,CAN,Alberta,1989,4
8469765,Marc-Andre,Bergeron,10/13/1980,Trois-Rivières,CAN,Quebec,1980,10
8466142,Eric,Brewer,4/17/1979,Vernon,CAN,British Columbia,1979,4
8470804,Mathieu,Roy,8/10/1983,St. Georges,CAN,Quebec,1983,8
8471413,Mike,Vernace,5/26/1986,Toronto,CAN,Ontario,1986,5
8473638,Cedrick,Desjardins,9/30/1985,Edmundston,CAN,New Brunswick,1985,9
8468540,Dan,Ellis,6/19/1980,Saskatoon,CAN,Saskatchewan,1980,6
8460806,Dwayne,Roloson,10/12/1969,Simcoe,CAN,Ontario,1969,10
8471916,Mike,Angelidis,6/27/1985,Woodbridge,CAN,Ontario,1985,6
8476806,JT,Brown,7/2/1990,Burnsville,USA,Minnesota,1990,7
8474201,Pierre-Cedric,Labrie,12/6/1986,Baie-Comeau,CAN,Quebec,1986,12
8471768,Tom,Pyatt,2/14/1987,Thunder Bay,CAN,Ontario,1987,2
8471634,Ryan,Shannon,3/2/1983,Darien,USA,Connecticut,1983,3
8471312,JT,Wyman,2/27/1986,Edina,USA,Minnesota,1986,2
8474048,Keith,Aulie,6/11/1989,Rouleau,CAN,Saskatchewan,1989,6
8470774,Bruno,Gervais,10/3/1984,Longueuil,CAN,Quebec,1984,10
8475118,Matt,Gilroy,7/20/1984,North Bellmore,USA,New York,1984,7
8471683,Brian,Lee,3/26/1987,Moorhead,USA,Minnesota,1987,3
8471705,Brendan,Mikkelson,6/22/1987,Regina,CAN,Saskatchewan,1987,6
8475104,Evan,Oberg,2/16/1988,Forestburg,CAN,Alberta,1988,2
8476195,Cory,Conacher,12/14/1989,Burlington,CAN,Ontario,1989,12
8470647,B.J.,Crombeen,7/10/1985,Denver,USA,Colorado,1985,7
8474870,Tyler,Johnson,7/29/1990,Spokane,USA,Washington,1990,7
8473986,Alex,Killorn,9/14/1989,Halifax,CAN,Nova Scotia,1989,9
8474717,Mark,Barberio,3/23/1990,Montréal,CAN,Quebec,1990,3
8475462,Radko,Gudas,6/5/1990,Prague,CZE,NA,1990,6
8465202,Sami,Salo,9/2/1974,Turku,FIN,NA,1974,9
8477205,Andrej,Sustr,11/29/1990,Plzen,CZE,NA,1990,11
8471750,Ben,Bishop,11/21/1986,Denver,USA,Colorado,1986,11
8474765,Anders,Lindback,5/3/1988,Gavle,SWE,NA,1988,5
8471339,Ryan,Callahan,3/21/1985,Rochester,USA,New York,1985,3
8476453,Nikita,Kucherov,6/17/1993,Maykop,RUS,NA,1993,6
8477832,Cody,Kunyk,5/20/1990,Sherwood Park,CAN,Alberta,1990,5
8476975,Cedric,Paquette,8/13/1993,Gaspe,CAN,Quebec,1993,8
8468745,Jean-Philippe,Cote,4/22/1982,Charlesbourg,CAN,Quebec,1982,4
8477082,Dmitry,Korobov,3/12/1989,Novopolotsk,BLR,NA,1989,3
8474497,Michael,Kostka,11/28/1985,Etobicoke,CAN,Ontario,1985,11
8477356,Kristers,Gudlevskis,7/31/1992,Aizkraukle,LVA,NA,1992,7
8471663,Mike,Blunden,12/15/1986,Toronto,CAN,Ontario,1986,12
8477494,Jonathan,Drouin,3/28/1995,Ste-Agathe,CAN,Quebec,1995,3
8476539,Jonathan,Marchessault,12/27/1990,Cap-Rouge,CAN,Quebec,1990,12
8474520,Jason,Garrison,11/13/1984,White Rock,CAN,British Columbia,1984,11
8476886,Slater,Koekkoek,2/18/1994,Winchester,CAN,Ontario,1994,2
8476300,Nikita,Nesterov,3/28/1993,Chelyabinsk,RUS,NA,1993,3
8476883,Andrei,Vasilevskiy,7/25/1994,Tyumen,RUS,NA,1994,7
8473588,Erik,Condra,8/6/1986,Trenton,USA,Michigan,1986,8
8476826,Yanni,Gourde,12/15/1991,Saint-Narcisse,CAN,Quebec,1991,12
8477326,Joel,Vermin,2/5/1992,Bern,CHE,NA,1992,2
8475739,Michael,Bournival,5/31/1992,Shawinigan,CAN,Quebec,1992,5
8475254,Gabriel,Dumont,10/6/1990,Degelis,CAN,Quebec,1990,10
8475278,Byron,Froese,3/12/1991,Winkler,CAN,Manitoba,1991,3
8476285,Matthew,Peca,4/27/1993,Petawawa,CAN,Ontario,1993,4
8478010,Brayden,Point,3/13/1996,Calgary,CAN,Alberta,1996,3
8476911,Tanner,Richard,4/6/1993,Markham,CAN,Ontario,1993,4
8477009,Jake,Dotchin,3/24/1994,Cambridge,CAN,Ontario,1994,3
8469514,Peter,Budaj,9/18/1982,Banská Bystrica,SVK,NA,1982,9
8478519,Anthony,Cirelli,7/15/1997,Etobicoke,CAN,Ontario,1997,7
8476468,J.T.,Miller,3/14/1993,East Palestine,USA,Ohio,1993,3
8471958,Dan,Girardi,4/29/1984,Welland,CAN,Ontario,1984,4
8474151,Ryan,McDonagh,6/13/1989,St. Paul,USA,Minnesota,1989,6
8479410,Mikhail,Sergachev,6/25/1998,Nizhnekamsk,RUS,NA,1998,6
8478472,Mathieu,Joseph,2/9/1997,Laval,CAN,Quebec,1997,2
8478365,Danick,Martel,12/12/1994,Drummondville,CAN,Quebec,1994,12
8478416,Erik,Cernak,5/28/1997,Kosice,SVK,NA,1997,5
8475277,Edward,Pasquale,11/20/1990,Toronto,CAN,Ontario,1990,11
8477409,Carter,Verhaeghe,8/14/1995,Toronto,CAN,Ontario,1995,8
8480186,Alexander,Volkov,8/2/1997,Moscow,RUS,NA,1997,8
8474568,Luke,Schenn,11/2/1989,Saskatoon,CAN,Saskatchewan,1989,11
8470147,Curtis,McElhinney,5/23/1983,London,CAN,Ontario,1983,5
8479718,Alex,Barré-Boulet,5/21/1997,Montmagny,CAN,Quebec,1997,5
8479525,Ross,Colton,9/11/1996,Robbinsville,USA,New Jersey,1996,9
8478069,Daniel,Walcott,2/19/1994,Ile Perrot,CAN,Quebec,1994,2
8480158,Andreas,Borgman,6/18/1995,Stockholm,SWE,NA,1995,6
8479984,Cal,Foote,12/13/1998,Denver,USA,Colorado,1998,12
8475233,David,Savard,10/22/1990,St-Hyacinthe,CAN,Quebec,1990,10
8478049,Ben,Thomas,5/28/1996,Calgary,CAN,Alberta,1996,5
8476444,Christopher,Gibson,12/27/1992,Karkkila,FIN,NA,1992,12
8477930,Pierre-Edouard,Bellemare,3/6/1985,Le Blanc-Mesnil,FRA,NA,1985,3
8477461,Remi,Elie,4/16/1995,Cornwall,CAN,Ontario,1995,4
8480863,Gabriel,Fortier,2/6/2000,Lachine,CAN,Quebec,2000,2
8479542,Brandon,Hagel,8/27/1998,Saskatoon,CAN,Saskatchewan,1998,8
8479383,Boris,Katchouk,6/18/1998,Vancouver,CAN,British Columbia,1998,6
8477426,Nicholas,Paul,3/20/1995,Mississauga,CAN,Ontario,1995,3
8470621,Corey,Perry,5/16/1985,Peterborough,CAN,Ontario,1985,5
8479390,Taylor,Raddysh,2/18/1998,Caledon,CAN,Ontario,1998,2
8479413,Sean,Day,1/9/1998,Leuven,BEL,NA,1998,1
8478178,Darren,Raddysh,2/28/1996,Toronto,CAN,Ontario,1996,2
8481597,Hugo,Alnefelt,6/4/2001,Danderyd,SWE,NA,2001,6
8470880,Brian,Elliott,4/9/1985,Newmarket,CAN,Ontario,1985,4
8479661,Tanner,Jeannot,5/29/1997,Estevan,CAN,Saskatchewan,1997,5
8481043,Cole,Koepke,5/17/1998,Two Harbors,USA,Minnesota,1998,5
8477938,Haydn,Fleury,7/8/1996,Carlyle,CAN,Saskatchewan,1996,7
8479026,Philippe,Myers,1/25/1997,Moncton,CAN,New Brunswick,1997,1
8480246,Nick,Perbix,6/15/1998,Elk River,USA,Minnesota,1998,6
8477353,Tyler,Motte,3/10/1995,St. Clair,USA,Michigan,1995,3
8475766,Austin,Watson,1/13/1992,Ann Arbor,USA,Michigan,1992,1
8482929,Emil,Martinsen Lilleberg,2/2/2001,Sarpsborg,NOR,NA,2001,2
8482144,Jack,Thompson,3/19/2002,Courtice,CAN,Ontario,2002,3
8475177,Calvin,de Haan,5/9/1991,Carp,CAN,Ontario,1991,5
8477992,Jonas,Johansson,9/19/1995,Gavle,SWE,NA,1995,9
8446692,Pat,Hannigan,3/5/1936,Timmins,CAN,Ontario,1936,3
8446889,Ed,Hoekstra,11/4/1937,Winnipeg,CAN,Manitoba,1937,11
8447099,Jim,Johnson,11/7/1942,Winnipeg,CAN,Manitoba,1942,11
8448079,Rosaire,Paiement,8/12/1945,Earlton,CAN,Ontario,1945,8
8448966,Brit,Selby,3/27/1945,Kingston,CAN,Ontario,1945,3
8449605,Keith,Wright,4/13/1944,Aurora,CAN,Ontario,1944,4
8445006,Terry,Ball,11/29/1944,Selkirk,CAN,Manitoba,1944,11
8446690,John,Hanna,4/5/1935,Sydney,CAN,Nova Scotia,1935,4
8447584,Ralph,MacSweyn,9/8/1942,Hawkesbury,CAN,Ontario,1942,9
8448129,Roger,Pelletier,6/22/1945,Montréal,CAN,Quebec,1945,6
8445302,Mike,Byers,9/11/1946,Toronto,CAN,Ontario,1946,9
8446765,Earl,Heiskala,11/30/1942,Kirkland Lake,CAN,Ontario,1942,11
8448786,Dick,Sarrazin,1/22/1946,Saint-Gabriel-de-Brandon,CAN,Quebec,1946,1
8449154,Myron,Stankiewicz,12/4/1935,Kitchener,CAN,Ontario,1935,12
8446663,Larry,Hale,10/9/1941,Summerland,CAN,British Columbia,1941,10
8446098,Bobby,Clarke,8/13/1949,Flin Flon,CAN,Manitoba,1949,8
8448444,Bob,Kelly,11/25/1950,Oakville,CAN,Ontario,1950,11
8448924,Cliff,Schmautz,3/17/1939,Saskatoon,CAN,Saskatchewan,1939,3
8445179,Willie,Brossart,5/29/1949,Allan,CAN,Saskatchewan,1949,5
8447589,Jim,Mair,5/15/1946,Schumacher,CAN,Ontario,1946,5
8447145,Larry,Keenan,10/1/1940,North Bay,CAN,Ontario,1940,10
8447853,Larry,Mickey,10/21/1943,Lacombe,CAN,Alberta,1943,10
8450198,Michel,Parizeau,4/9/1948,Montréal,CAN,Quebec,1948,4
8445252,Bill,Barber,7/11/1952,Callander,CAN,Ontario,1952,7
8452319,Jimmy,Watson,8/19/1952,Smithers,CAN,British Columbia,1952,8
8449811,Michel,Belhumeur,9/2/1949,Sorel,CAN,Quebec,1949,9
8445749,Bruce,Cowick,8/18/1951,Victoria,CAN,British Columbia,1951,8
8445112,Mike,Boland,12/16/1949,Montréal,CAN,Quebec,1949,12
8448067,Randy,Osburn,11/26/1952,Collingwood,CAN,Ontario,1952,11
8451385,Bob,Sirois,2/6/1954,Montréal,CAN,Quebec,1954,2
8447293,Larry,Goodenough,1/19/1953,Toronto,CAN,Ontario,1953,1
8451695,Wayne,Stephenson,1/29/1945,Fort William,CAN,Ontario,1945,1
8450048,Jerome,Mrazek,10/15/1951,Prince Albert,CAN,Saskatchewan,1951,10
8445860,Drew,Callander,8/17/1956,Regina,CAN,Saskatchewan,1956,8
8447819,Al,Hill,4/22/1955,Nanaimo,CAN,British Columbia,1955,4
8446291,Bob,Dailey,5/3/1953,Kingston,CAN,Ontario,1953,5
8446274,Jim,Cunningham,8/15/1956,St. Paul,USA,Minnesota,1956,8
8451626,Rick,St. Croix,1/3/1955,Kenora,CAN,Ontario,1955,1
8446741,John Paul,Evans,5/2/1954,Toronto,CAN,Ontario,1954,5
8447302,Tom,Gorence,3/11/1957,St. Paul,USA,Minnesota,1957,3
8448894,Daniel,Lucas,2/28/1958,Powell River,CAN,British Columbia,1958,2
8450540,Yves,Preston,6/14/1956,Montréal,CAN,Quebec,1956,6
8452220,Dennis,Ververgaert,3/30/1953,Hamilton,CAN,Ontario,1953,3
8446111,Glen,Cochrane,1/29/1958,Kamloops,CAN,British Columbia,1958,1
8452492,Behn,Wilson,12/19/1958,Toronto,CAN,Ontario,1958,12
8449691,Robbie,Moore,5/3/1954,Sarnia,CAN,Ontario,1954,5
8449704,Gary,Morrison,11/8/1955,Detroit,USA,Michigan,1955,11
8445798,Mike,Busniuk,12/13/1951,Thunder Bay,CAN,Ontario,1951,12
8446711,Thomas,Eriksson,10/16/1959,Stockholm,SWE,NA,1959,10
8452461,Gord,Williams,4/10/1960,Saskatoon,CAN,Saskatchewan,1960,4
8445626,Mark,Botell,8/27/1961,Scarborough,CAN,Ontario,1961,8
8451559,Steven,Smith,4/4/1963,Trenton,CAN,Ontario,1963,4
8448853,Pelle,Lindbergh,5/24/1959,Stockholm,SWE,NA,1959,5
8446828,Ross,Fitzpatrick,10/7/1960,Penticton,CAN,British Columbia,1960,10
8446538,Miroslav,Dvorak,10/11/1951,Hluboka,CZE,NA,1951,10
8446982,Bob,Froese,6/30/1958,St. Catharines,CAN,Ontario,1958,6
8448700,Michel,Larocque,4/6/1952,Hull,CAN,Quebec,1952,4
8447439,Len,Hachborn,9/4/1961,Brantford,CAN,Ontario,1961,9
8451653,Daryl,Stanley,12/2/1962,Winnipeg,CAN,Manitoba,1962,12
8445421,Todd,Bergen,7/11/1963,Prince Albert,CAN,Saskatchewan,1963,7
