team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
VAN,19811982,forwards,8449884,https://assets.nhle.com/mugs/nhl/19811982/VAN/8449884.png,Jim,Nill,8,R,R,72,185,183,84,4/11/1958,Hanna,CAN,Alberta
VAN,19811982,forwards,8451025,https://assets.nhle.com/mugs/nhl/19811982/VAN/8451025.png,Darcy,Rota,18,L,L,71,180,180,82,2/16/1953,Vancouver,CAN,British Columbia
VAN,19811982,forwards,8451566,https://assets.nhle.com/mugs/nhl/19811982/VAN/8451566.png,Stan,Smyl,12,R,R,68,189,173,86,1/28/1958,Glendon,CAN,Alberta
VAN,19811982,forwards,8452457,https://assets.nhle.com/mugs/nhl/19811982/VAN/8452457.png,Dave,Williams,22,L,L,71,190,180,86,2/3/1954,Weyburn,CAN,Saskatchewan
VAN,19811982,defensemen,8445415,https://assets.nhle.com/mugs/nhl/19811982/VAN/8445415.png,Neil,Belland,15,D,L,71,180,180,82,4/3/1961,Parry Sound,CAN,Ontario
VAN,19811982,defensemen,8445727,https://assets.nhle.com/mugs/nhl/19811982/VAN/8445727.png,Jiri,Bubla,29,D,L,71,200,180,91,1/27/1950,Ústí nad Labem,CZE,NA
VAN,19811982,defensemen,8445803,https://assets.nhle.com/mugs/nhl/19811982/VAN/8445803.png,Garth,Butcher,5,D,R,72,205,183,93,1/8/1963,Regina,CAN,Saskatchewan
VAN,19811982,defensemen,8445893,https://assets.nhle.com/mugs/nhl/19811982/VAN/8445893.png,Colin,Campbell,6,D,L,69,190,175,86,1/28/1953,Toronto,CAN,Ontario
VAN,19811982,defensemen,8446635,https://assets.nhle.com/mugs/nhl/19811982/VAN/8446635.png,Anders,Eldebrink,10,D,R,71,190,180,86,12/11/1960,Kalix,SWE,NA
VAN,19811982,defensemen,8447481,https://assets.nhle.com/mugs/nhl/19811982/VAN/8447481.png,Doug,Halward,2,D,L,73,200,185,91,11/1/1955,Toronto,CAN,Ontario
VAN,19811982,defensemen,8448667,https://assets.nhle.com/mugs/nhl/19811982/VAN/8448667.png,Rick,Lanz,42,D,R,74,203,188,92,9/16/1961,Karlovy Vary,CZE,NA
VAN,19811982,defensemen,8448851,https://assets.nhle.com/mugs/nhl/19811982/VAN/8448851.png,Lars,Lindgren,3,D,L,73,207,185,94,10/13/1952,Pitea,SWE,NA
VAN,19811982,defensemen,8449346,https://assets.nhle.com/mugs/nhl/19811982/VAN/8449346.png,Kevin,McCarthy,25,D,R,70,194,178,88,7/14/1957,Winnipeg,CAN,Manitoba
VAN,19811982,defensemen,8449414,https://assets.nhle.com/mugs/nhl/19811982/VAN/8449414.png,Joe,McDonnell,2,D,R,74,200,188,91,5/11/1961,Kitchener,CAN,Ontario
VAN,19811982,defensemen,8449616,https://assets.nhle.com/mugs/nhl/19811982/VAN/8449616.png,Gerry,Minor,20,D,L,68,174,173,79,10/27/1958,Regina,CAN,Saskatchewan
VAN,19811982,defensemen,8451190,https://assets.nhle.com/mugs/nhl/19811982/VAN/8451190.png,Andreas,Schliebener,6,D,L,72,200,183,91,8/16/1962,Ottawa,CAN,Ontario
VAN,19811982,defensemen,8451587,https://assets.nhle.com/mugs/nhl/19811982/VAN/8451587.png,Harold,Snepsts,27,D,L,75,210,191,95,10/24/1954,Edmonton,CAN,Alberta
VAN,19811982,goalies,8445694,https://assets.nhle.com/mugs/nhl/19811982/VAN/8445694.png,Richard,Brodeur,35,G,L,66,185,168,84,9/15/1952,Longueuil,CAN,Quebec
VAN,19811982,goalies,8447505,https://assets.nhle.com/mugs/nhl/19811982/VAN/8447505.png,Glen,Hanlon,1,G,L,72,185,183,84,2/20/1957,Brandon,CAN,Manitoba
VAN,19811982,goalies,8447725,https://assets.nhle.com/mugs/nhl/19811982/VAN/8447725.png,Rick,Heinz,31,G,L,70,165,178,75,5/30/1955,Essex,CAN,Ontario
VAN,19821983,forwards,8445591,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445591.png,Ivan,Boldirev,12,C,L,72,190,183,86,8/15/1949,Zrenjanin,SRB,NA
VAN,19821983,forwards,8446222,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446222.png,Marc,Crawford,28,L,L,71,185,180,84,2/13/1961,Belleville,CAN,Ontario
VAN,19821983,forwards,8446279,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446279.png,Tony,Currie,15,R,R,71,166,180,75,11/12/1957,Sydney Mines,CAN,Nova Scotia
VAN,19821983,forwards,8446371,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446371.png,Ron,Delorme,27,C,R,74,185,188,84,9/3/1955,Cochin,CAN,Saskatchewan
VAN,19821983,forwards,8446957,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446957.png,Curt,Fraser,8,L,L,73,200,185,91,1/12/1958,Cincinnati,USA,Ohio
VAN,19821983,forwards,8447335,https://assets.nhle.com/mugs/nhl/19821983/VAN/8447335.png,Thomas,Gradin,23,C,R,71,176,180,80,2/18/1956,Solleftea,SWE,NA
VAN,19821983,forwards,8447868,https://assets.nhle.com/mugs/nhl/19821983/VAN/8447868.png,Ivan,Hlinka,21,C,L,74,220,188,100,1/26/1950,Most,CZE,NA
VAN,19821983,forwards,8448503,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448503.png,Mark,Kirton,16,C,L,70,170,178,77,2/3/1958,Regina,CAN,Saskatchewan
VAN,19821983,forwards,8448567,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448567.png,Stu,Kulak,18,R,R,70,180,178,82,3/10/1963,Edmonton,CAN,Alberta
VAN,19821983,forwards,8448758,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448758.png,Moe,Lemay,14,L,L,70,187,178,85,2/18/1962,Saskatoon,CAN,Saskatchewan
VAN,19821983,forwards,8448913,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448913.png,Gary,Lupul,7,C,L,68,171,173,78,4/20/1959,Powell River,CAN,British Columbia
VAN,19821983,forwards,8448917,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448917.png,Blair,MacDonald,14,R,R,70,180,178,82,11/17/1953,Cornwall,CAN,Ontario
VAN,19821983,forwards,8449659,https://assets.nhle.com/mugs/nhl/19821983/VAN/8449659.png,Lars,Molin,26,L,L,71,176,180,80,5/7/1956,Ornskoldsvik,SWE,NA
VAN,19821983,forwards,8449884,https://assets.nhle.com/mugs/nhl/19821983/VAN/8449884.png,Jim,Nill,8,R,R,72,185,183,84,4/11/1958,Hanna,CAN,Alberta
VAN,19821983,forwards,8451025,https://assets.nhle.com/mugs/nhl/19821983/VAN/8451025.png,Darcy,Rota,18,L,L,71,180,180,82,2/16/1953,Vancouver,CAN,British Columbia
VAN,19821983,forwards,8451566,https://assets.nhle.com/mugs/nhl/19821983/VAN/8451566.png,Stan,Smyl,12,R,R,68,189,173,86,1/28/1958,Glendon,CAN,Alberta
VAN,19821983,forwards,8451786,https://assets.nhle.com/mugs/nhl/19821983/VAN/8451786.png,Patrik,Sundstrom,17,C,L,73,200,185,91,12/14/1961,Skelleftea,SWE,NA
VAN,19821983,forwards,8451858,https://assets.nhle.com/mugs/nhl/19821983/VAN/8451858.png,Tony,Tanti,9,R,L,69,180,175,82,9/7/1963,Toronto,CAN,Ontario
VAN,19821983,forwards,8452457,https://assets.nhle.com/mugs/nhl/19821983/VAN/8452457.png,Dave,Williams,22,L,L,71,190,180,86,2/3/1954,Weyburn,CAN,Saskatchewan
VAN,19821983,defensemen,8445415,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445415.png,Neil,Belland,15,D,L,71,180,180,82,4/3/1961,Parry Sound,CAN,Ontario
VAN,19821983,defensemen,8445727,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445727.png,Jiri,Bubla,29,D,L,71,200,180,91,1/27/1950,Ústí nad Labem,CZE,NA
VAN,19821983,defensemen,8445803,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445803.png,Garth,Butcher,5,D,R,72,205,183,93,1/8/1963,Regina,CAN,Saskatchewan
VAN,19821983,defensemen,8446635,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446635.png,Anders,Eldebrink,10,D,R,71,190,180,86,12/11/1960,Kalix,SWE,NA
VAN,19821983,defensemen,8447481,https://assets.nhle.com/mugs/nhl/19821983/VAN/8447481.png,Doug,Halward,2,D,L,73,200,185,91,11/1/1955,Toronto,CAN,Ontario
VAN,19821983,defensemen,8448667,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448667.png,Rick,Lanz,42,D,R,74,203,188,92,9/16/1961,Karlovy Vary,CZE,NA
VAN,19821983,defensemen,8448851,https://assets.nhle.com/mugs/nhl/19821983/VAN/8448851.png,Lars,Lindgren,3,D,L,73,207,185,94,10/13/1952,Pitea,SWE,NA
VAN,19821983,defensemen,8449346,https://assets.nhle.com/mugs/nhl/19821983/VAN/8449346.png,Kevin,McCarthy,25,D,R,70,194,178,88,7/14/1957,Winnipeg,CAN,Manitoba
VAN,19821983,defensemen,8449616,https://assets.nhle.com/mugs/nhl/19821983/VAN/8449616.png,Gerry,Minor,20,D,L,68,174,173,79,10/27/1958,Regina,CAN,Saskatchewan
VAN,19821983,defensemen,8450348,https://assets.nhle.com/mugs/nhl/19821983/VAN/8450348.png,Michel,Petit,24,D,R,73,205,185,93,2/12/1964,St. Malo,CAN,Quebec
VAN,19821983,defensemen,8451587,https://assets.nhle.com/mugs/nhl/19821983/VAN/8451587.png,Harold,Snepsts,27,D,L,75,210,191,95,10/24/1954,Edmonton,CAN,Alberta
VAN,19821983,goalies,8445694,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445694.png,Richard,Brodeur,35,G,L,66,185,168,84,9/15/1952,Longueuil,CAN,Quebec
VAN,19821983,goalies,8445919,https://assets.nhle.com/mugs/nhl/19821983/VAN/8445919.png,Frank,Caprice,30,G,L,68,174,173,79,5/2/1962,Hamilton,CAN,Ontario
VAN,19821983,goalies,8446625,https://assets.nhle.com/mugs/nhl/19821983/VAN/8446625.png,Ken,Ellacott,1,G,L,68,154,173,70,3/3/1959,Paris,CAN,Ontario
VAN,19821983,goalies,8447066,https://assets.nhle.com/mugs/nhl/19821983/VAN/8447066.png,John,Garrett,35,G,L,68,174,173,79,6/17/1951,Trenton,CAN,Ontario
VAN,19831984,forwards,8446222,https://assets.nhle.com/mugs/nhl/19831984/VAN/8446222.png,Marc,Crawford,28,L,L,71,185,180,84,2/13/1961,Belleville,CAN,Ontario
VAN,19831984,forwards,8446279,https://assets.nhle.com/mugs/nhl/19831984/VAN/8446279.png,Tony,Currie,15,R,R,71,166,180,75,11/12/1957,Sydney Mines,CAN,Nova Scotia
VAN,19831984,forwards,8446371,https://assets.nhle.com/mugs/nhl/19831984/VAN/8446371.png,Ron,Delorme,27,C,R,74,185,188,84,9/3/1955,Cochin,CAN,Saskatchewan
VAN,19831984,forwards,8447194,https://assets.nhle.com/mugs/nhl/19831984/VAN/8447194.png,Jere,Gillis,6,L,L,72,194,183,88,1/18/1957,Bend,USA,Oregon
VAN,19831984,forwards,8447335,https://assets.nhle.com/mugs/nhl/19831984/VAN/8447335.png,Thomas,Gradin,23,C,R,71,176,180,80,2/18/1956,Solleftea,SWE,NA
VAN,19831984,forwards,8447463,https://assets.nhle.com/mugs/nhl/19831984/VAN/8447463.png,Taylor,Hall,8,R,L,71,180,180,82,2/20/1964,Regina,CAN,Saskatchewan
VAN,19831984,forwards,8448503,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448503.png,Mark,Kirton,16,C,L,70,170,178,77,2/3/1958,Regina,CAN,Saskatchewan
VAN,19831984,forwards,8448665,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448665.png,Jean-Marc,Lanthier,28,R,R,74,195,188,88,3/27/1963,Montréal,CAN,Quebec
VAN,19831984,forwards,8448758,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448758.png,Moe,Lemay,14,L,L,70,187,178,85,2/18/1962,Saskatoon,CAN,Saskatchewan
VAN,19831984,forwards,8448913,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448913.png,Gary,Lupul,7,C,L,68,171,173,78,4/20/1959,Powell River,CAN,British Columbia
VAN,19831984,forwards,8449525,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449525.png,Peter,McNab,8,C,L,75,205,191,93,5/8/1952,Vancouver,CAN,British Columbia
VAN,19831984,forwards,8449659,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449659.png,Lars,Molin,26,L,L,71,176,180,80,5/7/1956,Ornskoldsvik,SWE,NA
VAN,19831984,forwards,8449812,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449812.png,Cam,Neely,8,R,R,73,218,185,99,6/6/1965,Comox,CAN,British Columbia
VAN,19831984,forwards,8449884,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449884.png,Jim,Nill,8,R,R,72,185,183,84,4/11/1958,Hanna,CAN,Alberta
VAN,19831984,forwards,8451025,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451025.png,Darcy,Rota,18,L,L,71,180,180,82,2/16/1953,Vancouver,CAN,British Columbia
VAN,19831984,forwards,8451566,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451566.png,Stan,Smyl,12,R,R,68,189,173,86,1/28/1958,Glendon,CAN,Alberta
VAN,19831984,forwards,8451786,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451786.png,Patrik,Sundstrom,17,C,L,73,200,185,91,12/14/1961,Skelleftea,SWE,NA
VAN,19831984,forwards,8451858,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451858.png,Tony,Tanti,9,R,L,69,180,175,82,9/7/1963,Toronto,CAN,Ontario
VAN,19831984,forwards,8452457,https://assets.nhle.com/mugs/nhl/19831984/VAN/8452457.png,Dave,Williams,22,L,L,71,190,180,86,2/3/1954,Weyburn,CAN,Saskatchewan
VAN,19831984,defensemen,8445415,https://assets.nhle.com/mugs/nhl/19831984/VAN/8445415.png,Neil,Belland,15,D,L,71,180,180,82,4/3/1961,Parry Sound,CAN,Ontario
VAN,19831984,defensemen,8445727,https://assets.nhle.com/mugs/nhl/19831984/VAN/8445727.png,Jiri,Bubla,29,D,L,71,200,180,91,1/27/1950,Ústí nad Labem,CZE,NA
VAN,19831984,defensemen,8445803,https://assets.nhle.com/mugs/nhl/19831984/VAN/8445803.png,Garth,Butcher,5,D,R,72,205,183,93,1/8/1963,Regina,CAN,Saskatchewan
VAN,19831984,defensemen,8447481,https://assets.nhle.com/mugs/nhl/19831984/VAN/8447481.png,Doug,Halward,2,D,L,73,200,185,91,11/1/1955,Toronto,CAN,Ontario
VAN,19831984,defensemen,8448667,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448667.png,Rick,Lanz,42,D,R,74,203,188,92,9/16/1961,Karlovy Vary,CZE,NA
VAN,19831984,defensemen,8448839,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448839.png,Doug,Lidster,6,D,R,73,200,185,91,10/18/1960,Kamloops,CAN,British Columbia
VAN,19831984,defensemen,8448851,https://assets.nhle.com/mugs/nhl/19831984/VAN/8448851.png,Lars,Lindgren,3,D,L,73,207,185,94,10/13/1952,Pitea,SWE,NA
VAN,19831984,defensemen,8449259,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449259.png,Grant,Martin,20,D,L,70,178,178,81,3/3/1962,Smooth Rock Falls,CAN,Ontario
VAN,19831984,defensemen,8449346,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449346.png,Kevin,McCarthy,25,D,R,70,194,178,88,7/14/1957,Winnipeg,CAN,Manitoba
VAN,19831984,defensemen,8449616,https://assets.nhle.com/mugs/nhl/19831984/VAN/8449616.png,Gerry,Minor,20,D,L,68,174,173,79,10/27/1958,Regina,CAN,Saskatchewan
VAN,19831984,defensemen,8450348,https://assets.nhle.com/mugs/nhl/19831984/VAN/8450348.png,Michel,Petit,24,D,R,73,205,185,93,2/12/1964,St. Malo,CAN,Quebec
VAN,19831984,defensemen,8451190,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451190.png,Andreas,Schliebener,6,D,L,72,200,183,91,8/16/1962,Ottawa,CAN,Ontario
VAN,19831984,defensemen,8451587,https://assets.nhle.com/mugs/nhl/19831984/VAN/8451587.png,Harold,Snepsts,27,D,L,75,210,191,95,10/24/1954,Edmonton,CAN,Alberta
VAN,19831984,goalies,8445694,https://assets.nhle.com/mugs/nhl/19831984/VAN/8445694.png,Richard,Brodeur,35,G,L,66,185,168,84,9/15/1952,Longueuil,CAN,Quebec
VAN,19831984,goalies,8445919,https://assets.nhle.com/mugs/nhl/19831984/VAN/8445919.png,Frank,Caprice,30,G,L,68,174,173,79,5/2/1962,Hamilton,CAN,Ontario
VAN,19831984,goalies,8447066,https://assets.nhle.com/mugs/nhl/19831984/VAN/8447066.png,John,Garrett,35,G,L,68,174,173,79,6/17/1951,Trenton,CAN,Ontario
VAN,19841985,forwards,8446210,https://assets.nhle.com/mugs/nhl/19841985/VAN/8446210.png,Craig,Coxe,21,L,L,76,210,193,95,1/21/1964,Chula Vista,USA,California
VAN,19841985,forwards,8446222,https://assets.nhle.com/mugs/nhl/19841985/VAN/8446222.png,Marc,Crawford,28,L,L,71,185,180,84,2/13/1961,Belleville,CAN,Ontario
VAN,19841985,forwards,8446371,https://assets.nhle.com/mugs/nhl/19841985/VAN/8446371.png,Ron,Delorme,27,C,R,74,185,188,84,9/3/1955,Cochin,CAN,Saskatchewan
VAN,19841985,forwards,8447194,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447194.png,Jere,Gillis,6,L,L,72,194,183,88,1/18/1957,Bend,USA,Oregon
VAN,19841985,forwards,8447335,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447335.png,Thomas,Gradin,23,C,R,71,176,180,80,2/18/1956,Solleftea,SWE,NA
VAN,19841985,forwards,8447463,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447463.png,Taylor,Hall,8,R,L,71,180,180,82,2/20/1964,Regina,CAN,Saskatchewan
VAN,19841985,forwards,8448503,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448503.png,Mark,Kirton,16,C,L,70,170,178,77,2/3/1958,Regina,CAN,Saskatchewan
VAN,19841985,forwards,8448665,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448665.png,Jean-Marc,Lanthier,28,R,R,74,195,188,88,3/27/1963,Montréal,CAN,Quebec
VAN,19841985,forwards,8448758,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448758.png,Moe,Lemay,14,L,L,70,187,178,85,2/18/1962,Saskatoon,CAN,Saskatchewan
VAN,19841985,forwards,8448913,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448913.png,Gary,Lupul,7,C,L,68,171,173,78,4/20/1959,Powell River,CAN,British Columbia
VAN,19841985,forwards,8448915,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448915.png,Al,MacAdam,25,R,L,72,174,183,79,3/16/1952,Charlottetown,CAN,Prince Edward Island
VAN,19841985,forwards,8449525,https://assets.nhle.com/mugs/nhl/19841985/VAN/8449525.png,Peter,McNab,8,C,L,75,205,191,93,5/8/1952,Vancouver,CAN,British Columbia
VAN,19841985,forwards,8449700,https://assets.nhle.com/mugs/nhl/19841985/VAN/8449700.png,David,Morrison,21,R,R,73,187,185,85,6/12/1962,Toronto,CAN,Ontario
VAN,19841985,forwards,8449812,https://assets.nhle.com/mugs/nhl/19841985/VAN/8449812.png,Cam,Neely,8,R,R,73,218,185,99,6/6/1965,Comox,CAN,British Columbia
VAN,19841985,forwards,8451429,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451429.png,Petri,Skriko,26,L,L,70,175,178,79,3/13/1962,Lappeenranta,FIN,NA
VAN,19841985,forwards,8451566,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451566.png,Stan,Smyl,12,R,R,68,189,173,86,1/28/1958,Glendon,CAN,Alberta
VAN,19841985,forwards,8451712,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451712.png,Mike,Stevens,55,R,L,71,195,180,88,12/30/1965,Kitchener,CAN,Ontario
VAN,19841985,forwards,8451786,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451786.png,Patrik,Sundstrom,17,C,L,73,200,185,91,12/14/1961,Skelleftea,SWE,NA
VAN,19841985,forwards,8451858,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451858.png,Tony,Tanti,9,R,L,69,180,175,82,9/7/1963,Toronto,CAN,Ontario
VAN,19841985,defensemen,8445415,https://assets.nhle.com/mugs/nhl/19841985/VAN/8445415.png,Neil,Belland,15,D,L,71,180,180,82,4/3/1961,Parry Sound,CAN,Ontario
VAN,19841985,defensemen,8445727,https://assets.nhle.com/mugs/nhl/19841985/VAN/8445727.png,Jiri,Bubla,29,D,L,71,200,180,91,1/27/1950,Ústí nad Labem,CZE,NA
VAN,19841985,defensemen,8445803,https://assets.nhle.com/mugs/nhl/19841985/VAN/8445803.png,Garth,Butcher,5,D,R,72,205,183,93,1/8/1963,Regina,CAN,Saskatchewan
VAN,19841985,defensemen,8446286,https://assets.nhle.com/mugs/nhl/19841985/VAN/8446286.png,J.J.,Daigneault,15,D,L,70,192,178,87,10/12/1965,Montréal,CAN,Quebec
VAN,19841985,defensemen,8447481,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447481.png,Doug,Halward,2,D,L,73,200,185,91,11/1/1955,Toronto,CAN,Ontario
VAN,19841985,defensemen,8447956,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447956.png,Bruce,Holloway,32,D,L,72,200,183,91,6/27/1963,Revelstoke,CAN,British Columbia
VAN,19841985,defensemen,8448667,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448667.png,Rick,Lanz,42,D,R,74,203,188,92,9/16/1961,Karlovy Vary,CZE,NA
VAN,19841985,defensemen,8448839,https://assets.nhle.com/mugs/nhl/19841985/VAN/8448839.png,Doug,Lidster,6,D,R,73,200,185,91,10/18/1960,Kamloops,CAN,British Columbia
VAN,19841985,defensemen,8449259,https://assets.nhle.com/mugs/nhl/19841985/VAN/8449259.png,Grant,Martin,20,D,L,70,178,178,81,3/3/1962,Smooth Rock Falls,CAN,Ontario
VAN,19841985,defensemen,8450348,https://assets.nhle.com/mugs/nhl/19841985/VAN/8450348.png,Michel,Petit,24,D,R,73,205,185,93,2/12/1964,St. Malo,CAN,Quebec
VAN,19841985,defensemen,8451190,https://assets.nhle.com/mugs/nhl/19841985/VAN/8451190.png,Andreas,Schliebener,6,D,L,72,200,183,91,8/16/1962,Ottawa,CAN,Ontario
VAN,19841985,goalies,8445694,https://assets.nhle.com/mugs/nhl/19841985/VAN/8445694.png,Richard,Brodeur,35,G,L,66,185,168,84,9/15/1952,Longueuil,CAN,Quebec
VAN,19841985,goalies,8445919,https://assets.nhle.com/mugs/nhl/19841985/VAN/8445919.png,Frank,Caprice,30,G,L,68,174,173,79,5/2/1962,Hamilton,CAN,Ontario
VAN,19841985,goalies,8447066,https://assets.nhle.com/mugs/nhl/19841985/VAN/8447066.png,John,Garrett,35,G,L,68,174,173,79,6/17/1951,Trenton,CAN,Ontario
VAN,19851986,forwards,8445728,https://assets.nhle.com/mugs/nhl/19851986/VAN/8445728.png,David,Bruce,25,R,R,71,190,180,86,10/7/1964,Thunder Bay,CAN,Ontario
VAN,19851986,forwards,8446210,https://assets.nhle.com/mugs/nhl/19851986/VAN/8446210.png,Craig,Coxe,21,L,L,76,210,193,95,1/21/1964,Chula Vista,USA,California
VAN,19851986,forwards,8446222,https://assets.nhle.com/mugs/nhl/19851986/VAN/8446222.png,Marc,Crawford,28,L,L,71,185,180,84,2/13/1961,Belleville,CAN,Ontario
VAN,19851986,forwards,8447335,https://assets.nhle.com/mugs/nhl/19851986/VAN/8447335.png,Thomas,Gradin,23,C,R,71,176,180,80,2/18/1956,Solleftea,SWE,NA
VAN,19851986,forwards,8447463,https://assets.nhle.com/mugs/nhl/19851986/VAN/8447463.png,Taylor,Hall,8,R,L,71,180,180,82,2/20/1964,Regina,CAN,Saskatchewan
VAN,19851986,forwards,8448665,https://assets.nhle.com/mugs/nhl/19851986/VAN/8448665.png,Jean-Marc,Lanthier,28,R,R,74,195,188,88,3/27/1963,Montréal,CAN,Quebec
VAN,19851986,forwards,8448758,https://assets.nhle.com/mugs/nhl/19851986/VAN/8448758.png,Moe,Lemay,14,L,L,70,187,178,85,2/18/1962,Saskatoon,CAN,Saskatchewan
VAN,19851986,forwards,8448834,https://assets.nhle.com/mugs/nhl/19851986/VAN/8448834.png,Dave,Lowry,10,L,L,73,192,185,87,2/14/1965,Sudbury,CAN,Ontario
VAN,19851986,forwards,8448913,https://assets.nhle.com/mugs/nhl/19851986/VAN/8448913.png,Gary,Lupul,7,C,L,68,171,173,78,4/20/1959,Powell River,CAN,British Columbia
VAN,19851986,forwards,8449812,https://assets.nhle.com/mugs/nhl/19851986/VAN/8449812.png,Cam,Neely,8,R,R,73,218,185,99,6/6/1965,Comox,CAN,British Columbia
VAN,19851986,forwards,8450341,https://assets.nhle.com/mugs/nhl/19851986/VAN/8450341.png,Brent,Peterson,20,C,R,72,190,183,86,2/15/1958,Calgary,CAN,Alberta
VAN,19851986,forwards,8451119,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451119.png,Jim,Sandlak,19,R,R,76,219,193,99,12/12/1966,Kitchener,CAN,Ontario
VAN,19851986,forwards,8451429,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451429.png,Petri,Skriko,26,L,L,70,175,178,79,3/13/1962,Lappeenranta,FIN,NA
VAN,19851986,forwards,8451566,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451566.png,Stan,Smyl,12,R,R,68,189,173,86,1/28/1958,Glendon,CAN,Alberta
VAN,19851986,forwards,8451786,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451786.png,Patrik,Sundstrom,17,C,L,73,200,185,91,12/14/1961,Skelleftea,SWE,NA
VAN,19851986,forwards,8451857,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451857.png,Steve,Tambellini,14,C,L,72,185,183,84,5/14/1958,Trail,CAN,British Columbia
VAN,19851986,forwards,8451858,https://assets.nhle.com/mugs/nhl/19851986/VAN/8451858.png,Tony,Tanti,9,R,L,69,180,175,82,9/7/1963,Toronto,CAN,Ontario
VAN,19851986,defensemen,8445415,https://assets.nhle.com/mugs/nhl/19851986/VAN/8445415.png,Neil,Belland,15,D,L,71,180,180,82,4/3/1961,Parry Sound,CAN,Ontario
VAN,19851986,defensemen,8445727,https://assets.nhle.com/mugs/nhl/19851986/VAN/8445727.png,Jiri,Bubla,29,D,L,71,200,180,91,1/27/1950,Ústí nad Labem,CZE,NA
VAN,19851986,defensemen,8445803,https://assets.nhle.com/mugs/nhl/19851986/VAN/8445803.png,Garth,Butcher,5,D,R,72,205,183,93,1/8/1963,Regina,CAN,Saskatchewan
VAN,19851986,defensemen,8446111,https://assets.nhle.com/mugs/nhl/19851986/VAN/8446111.png,Glen,Cochrane,5,D,L,72,210,183,95,1/29/1958,Kamloops,CAN,British Columbia
VAN,19851986,defensemen,8446286,https://assets.nhle.com/mugs/nhl/19851986/VAN/8446286.png,J.J.,Daigneault,15,D,L,70,192,178,87,10/12/1965,Montréal,CAN,Quebec
VAN,19851986,defensemen,8446504,https://assets.nhle.com/mugs/nhl/19851986/VAN/8446504.png,Dale,Dunbar,45,D,L,72,200,183,91,10/14/1961,Winthrop,USA,Massachusetts
VAN,19851986,defensemen,8447481,https://assets.nhle.com/mugs/nhl/19851986/VAN/8447481.png,Doug,Halward,2,D,L,73,200,185,91,11/1/1955,Toronto,CAN,Ontario
